item,overlap,report_id,utility,event_year,field,reason,question,options,page_refs,document_url,detail,reviewer,decision_value,decision_pages,matches_jev,notes,minutes_spent
99,no,sce__sce_psps_post_event_report_for_06_15_22,SCE,2022,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;13;14;18;19,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2022/sce-psps-post-event-report-for-06-15-22.pdf,,B,,,,,
256,yes,sce__sce_psps_post_event_reportjune_17_22_2019_752019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-post-event-reportjune-17-22-2019-752019.pdf,,B,,,,,
251,no,sce__sce_psps_postevent_report_july_921_2019_822019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;16;17,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-july-921-2019-822019.pdf,,B,,,,,
284,no,sce__sce_psps_postevent_report_july_921_2019_822019,SCE,2019,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,1;2;3;4;5;18,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-july-921-2019-822019.pdf,,B,,,,,
180,no,sce__sce_psps_postevent_report_oct_1221_2019_1112019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;12;13,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-oct-1221-2019-1112019.pdf,,B,,,,,
116,yes,sce__sce_psps_postevent_reportaug_1217_2019_8302019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,,B,,,,,
89,yes,sce__sce_psps_postevent_reportaug_1217_2019_8302019,SCE,2019,complaints_reported,low_confidence,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,,B,,,,,
50,yes,sce__sce_psps_postevent_reportaug_1217_2019_8302019,SCE,2019,mbl_advance_notice,no_matching_page,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;10;11,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,,B,,,,,
86,no,sce__sce_psps_postevent_reportaug_310_2019_8222019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;10;11,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportaug-310-2019-8222019.pdf,,B,,,,,
146,no,sce__sce_psps_postevent_reportaug_310_2019_8222019,SCE,2019,complaints_reported,low_confidence,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,3;4;10;11,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportaug-310-2019-8222019.pdf,,B,,,,,
285,yes,sce__sce_psps_postevent_reportjuly_2228_2019_892019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportjuly-2228-2019-892019.pdf,,B,,,,,
138,no,sce__sce_psps_postevent_reportoct_27nov_4_2019_11192019,SCE,2019,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;10;16;19;20;21,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportoct-27nov-4-2019-11192019.pdf,,B,,,,,
178,no,sce__sce_sept_5_11_2020_psps_post_event_report,SCE,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,4;5;9,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpuc_public_website/content/news_room/news_and_updates/sce-amended-sept-5-11-2020-psps-post-event-report.pdf,,B,,,,,
139,no,sce__sce_sept_5_11_2020_psps_post_event_report,SCE,2020,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,4;5;14;15;16;204;205,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpuc_public_website/content/news_room/news_and_updates/sce-amended-sept-5-11-2020-psps-post-event-report.pdf,,B,,,,,
271,no,sdge__jan_1416_2021_sdge_psps_post_event_report,SDG&E,2021,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/jan-1416-2021-sdge-psps-post-event-report.pdf,,B,,,,,
21,no,sdge__r1812005_sdge_psps_postevent_report_112426,SDG&E,2021,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sdge-psps-postevent-report-112426.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sdge-corrections-to-2021-psps-postseason-and-postevent-reports--5-6-2022.pdf,B,,,,,
230,no,sdge__r1812005_sdge_psps_postevent_report_112426,SDG&E,2021,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,6;7;8;22;23;52;53;96,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sdge-psps-postevent-report-112426.pdf,,B,,,,,
25,no,sdge__r1812005_sdge_psps_postevent_report_112426,SDG&E,2021,table pages,unreadable_page,Relevant table page(s) could not be read; check the fields that depend on them.,,229;230,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sdge-psps-postevent-report-112426.pdf,p229 Table 14: Claims Filed Against SDG&E Due to De-energization (not_transcribed_cap); p230 Table 17: Summary of Avoided Customer Impacts by Circuit (not_transcribed_cap),B,,,,,
233,no,sdge__r1812005_sdge_psps_postevent_report_112426,SDG&E,2021,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,6;7;8;9;19;20;35;40,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sdge-psps-postevent-report-112426.pdf,,B,,,,,
22,no,sdge__r1812005_sdge_psps_postevent_report_jan_2024_2025_e_serve_2_24_2025,SDG&E,2025,last_restoration,conflicting_sources,Which last restoration is right?,,235,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-psps-postevent-report-jan-2024-2025-e-serve-2-24-2025.pdf,workbook 2025-01-24 17:06 (sheet Table 3 row 242) vs PDF 2025-01-24 15:48 (page 235),B,,,,,
260,no,sdge__r1812005_sdge_psps_postevent_report_jan_2024_2025_e_serve_2_24_2025,SDG&E,2025,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,6;7;8;34;44;45;123;124,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-psps-postevent-report-jan-2024-2025-e-serve-2-24-2025.pdf,,B,,,,,
26,no,sdge__r1812005_sdge_psps_postevent_report_jan_2024_2025_e_serve_2_24_2025,SDG&E,2025,table pages,unreadable_page,Relevant table page(s) could not be read; check the fields that depend on them.,,121;122,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-psps-postevent-report-jan-2024-2025-e-serve-2-24-2025.pdf,p121  (unreadable); p122  (unreadable),B,,,,,
238,no,sdge__r1812005_sdge_psps_postevent_report_oct_2931_2023_11_14_2023,SDG&E,2023,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,6;7;8;9;10;11;32;33,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sdge-psps-postevent-report-oct-2931-2023-11-14-2023.pdf,,B,,,,,
203,yes,sdge__r1812005_sdge_psps_postevent_reportjan_716_2025_eserve,SDG&E,2025,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;8;9;60;61;91;126;127,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-amended-psps-post-event-report-jan-7-16--2025-2-28-2025-eserve.pdf,,B,,,,,
27,yes,sdge__r1812005_sdge_psps_postevent_reportjan_716_2025_eserve,SDG&E,2025,table pages,unreadable_page,Relevant table page(s) could not be read; check the fields that depend on them.,,124;125,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-amended-psps-post-event-report-jan-7-16--2025-2-28-2025-eserve.pdf,p124  (unreadable); p125  (unreadable),B,,,,,
58,no,sdge__sdge_de_energization_report_dec_4_2017,SDG&E,2017,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-4-2017.pdf,,B,,,,,
59,no,sdge__sdge_de_energization_report_dec_4_2017,SDG&E,2017,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-4-2017.pdf,,B,,,,,
60,no,sdge__sdge_de_energization_report_dec_4_2017,SDG&E,2017,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-4-2017.pdf,,B,,,,,
245,no,sdge__sdge_de_energization_report_dec_4_2017,SDG&E,2017,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-4-2017.pdf,,B,,,,,
113,no,sdge__sdge_de_energization_report_dec_4_2017,SDG&E,2017,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;8;20;31;32;51;87,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-4-2017.pdf,,B,,,,,
64,no,sdge__sdge_de_energization_report_nov_89_2018,SDG&E,2018,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report_nov-89-2018.pdf,,B,,,,,
122,yes,sdge__sdge_de_energization_report_oct_19_20_2018,SDG&E,2018,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;7,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-19-20-2018.pdf,,B,,,,,
66,no,sdge__sdge_de_energization_report_oct_20_21_2017,SDG&E,2017,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-20-21-2017.pdf,,B,,,,,
67,no,sdge__sdge_de_energization_report_oct_20_21_2017,SDG&E,2017,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-20-21-2017.pdf,,B,,,,,
68,no,sdge__sdge_de_energization_report_oct_20_21_2017,SDG&E,2017,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-20-21-2017.pdf,,B,,,,,
246,no,sdge__sdge_de_energization_report_oct_20_21_2017,SDG&E,2017,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-20-21-2017.pdf,,B,,,,,
194,no,sdge__sdge_oct_26_27_2020_psps_post_event_report,SDG&E,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,29;30,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sdge-oct-26-27-2020-psps-post-event-report.pdf,,B,,,,,
189,no,sdge__sdge_oct_26_27_2020_psps_post_event_report,SDG&E,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5;6;8;9;10;21,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sdge-oct-26-27-2020-psps-post-event-report.pdf,,B,,,,,
286,no,sdge__sdge_post_event_psps_report_october_20november_1_0,SDG&E,2019,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,33;34;294;312;336;346;367;379,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sdge-post-event-psps-report_october-20november-1_0.pdf,,B,,,,,
100,no,sdge__sdge_post_event_psps_report_october_20november_1_0,SDG&E,2019,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5;6;7;515;529;545,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sdge-post-event-psps-report_october-20november-1_0.pdf,,B,,,,,
179,yes,sdge__sdge_psps_post_event_report_december_23_24_final,SDG&E,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,29;30;31;32,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-post-event-report_december-23-24-final.pdf,,B,,,,,
141,yes,sdge__sdge_psps_post_event_report_december_23_24_final,SDG&E,2020,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,6;15;16;35;37;48;50;52,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-post-event-report_december-23-24-final.pdf,,B,,,,,
239,yes,sdge__sdge_psps_post_event_report_december_23_24_final,SDG&E,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;6;7;8;13;20,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-post-event-report_december-23-24-final.pdf,,B,,,,,
247,no,sdge__sdge_psps_postevent_reportnov_26dec_9_12232020,SDG&E,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,4;5;6;69;70;72;127;130,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-postevent-reportnov-26dec-9-12232020.pdf,,B,,,,,
240,no,sdge__sdge_psps_postevent_reportnov_26dec_9_12232020,SDG&E,2020,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,9;41;42;86;88;91;99;100,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-postevent-reportnov-26dec-9-12232020.pdf,,B,,,,,
28,no,sdge__sdge_psps_postevent_reportnov_26dec_9_12232020,SDG&E,2020,numeric fields,unreadable_page,The report was too long for the model; pages after the cut were not read for the numbers.,,after 279,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-postevent-reportnov-26dec-9-12232020.pdf,,B,,,,,
241,no,sdge__sdge_psps_postevent_reportnov_26dec_9_12232020,SDG&E,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,4;5;6;7;10;11;39;370,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-postevent-reportnov-26dec-9-12232020.pdf,,B,,,,,
181,no,sdge__sdge_sept_8_9_2020_psps_post_event_report,SDG&E,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,25;26,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sdge-sept-8-9-2020-psps-post-event-report.pdf,,B,,,,,
204,no,sdge__sdge_sept_8_9_2020_psps_post_event_report,SDG&E,2020,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,10;13;14;29;33;79;90;96,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sdge-sept-8-9-2020-psps-post-event-report.pdf,,B,,,,,
123,no,sdge__sdge_sept_8_9_2020_psps_post_event_report,SDG&E,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;6;7;8;12,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sdge-sept-8-9-2020-psps-post-event-report.pdf,,B,,,,,
72,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,B,,,,,
73,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,B,,,,,
74,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,B,,,,,
278,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;4;7;9;11,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,B,,,,,
