item,overlap,report_id,utility,event_year,field,reason,question,options,page_refs,document_url,detail,reviewer,decision_value,decision_pages,matches_jev,notes,minutes_spent
20,no,sce__sce_psps_postevent_report_for_june_26_2026_deenergization,SCE,2026,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/sce-2026/sce-psps-postevent-report-for-june-26-2026-deenergization.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005sce-psps-amendment-to-postevent-report-for-june-26-2026-deenergization.pdf,A,,,,,
183,no,sce__sce_psps_postevent_report_for_june_26_2026_deenergization,SCE,2026,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;8;9;21;25;26;47;48,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/sce-2026/sce-psps-postevent-report-for-june-26-2026-deenergization.pdf,,A,,,,,
150,no,sce__sce_psps_postevent_report_for_june_26_2026_deenergization,SCE,2026,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,7;8;9;10;15;39;88;89,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/sce-2026/sce-psps-postevent-report-for-june-26-2026-deenergization.pdf,,A,,,,,
79,no,sce__sce_psps_postevent_report_nov_1517_2019_1222019,SCE,2019,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5;7;9;11;13,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-nov-1517-2019-1222019.pdf,,A,,,,,
49,no,sce__sce_psps_postevent_report_sept_21oct1_2019_10152019,SCE,2019,mbl_advance_notice,no_matching_page,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;20;21,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-report-sept-21oct1-2019-10152019.pdf,,A,,,,,
24,no,sce__sce_psps_postevent_report_sept_21oct1_2019_10152019,SCE,2019,table pages,unreadable_page,Relevant table page(s) could not be read; check the fields that depend on them.,,24;25;26;27;28;29;30;31;32;33;34,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-report-sept-21oct1-2019-10152019.pdf,p24  (unreadable); p25  (unreadable); p26  (unreadable); p27  (unreadable); p28  (unreadable); p29  (unreadable); p30  (unreadable); p31  (not_transcribed_cap); p32  (not_transcribed_cap); p33  (not_transcribed_cap); p34  (not_transcribed_cap),A,,,,,
116,yes,sce__sce_psps_postevent_reportaug_1217_2019_8302019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,,A,,,,,
89,yes,sce__sce_psps_postevent_reportaug_1217_2019_8302019,SCE,2019,complaints_reported,low_confidence,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,,A,,,,,
50,yes,sce__sce_psps_postevent_reportaug_1217_2019_8302019,SCE,2019,mbl_advance_notice,no_matching_page,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;10;11,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,,A,,,,,
285,yes,sce__sce_psps_postevent_reportjuly_2228_2019_892019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;9;10,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportjuly-2228-2019-892019.pdf,,A,,,,,
229,no,sce__sce_psps_postevent_reportjuly_29aug_2_2019_8162019,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;8;9,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportjuly-29aug-2-2019-8162019.pdf,,A,,,,,
252,no,sce__sce_psps_postevent_reportjuly_29aug_2_2019_8162019,SCE,2019,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;4;5;6;7;8;10,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportjuly-29aug-2-2019-8162019.pdf,,A,,,,,
219,no,sce__sce_psps_postevent_reportoct_212_2019_10252019,SCE,2019,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;19;20,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportoct-212-2019-10252019.pdf,,A,,,,,
51,no,sce__sce_psps_postevent_reportsept_919_2019_1032019,SCE,2019,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportsept-919-2019-1032019.pdf,,A,,,,,
52,no,sce__sce_psps_postevent_reportsept_919_2019_1032019,SCE,2019,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportsept-919-2019-1032019.pdf,,A,,,,,
53,no,sce__sce_psps_postevent_reportsept_919_2019_1032019,SCE,2019,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportsept-919-2019-1032019.pdf,,A,,,,,
54,no,sce__sce_psps_postevent_reportsept_919_2019_1032019,SCE,2019,mbl_advance_notice,no_matching_page,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportsept-919-2019-1032019.pdf,,A,,,,,
55,no,sce__sce_psps_postevent_reportsept_919_2019_1032019,SCE,2019,wind_threshold_cited,no_matching_page,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportsept-919-2019-1032019.pdf,,A,,,,,
277,no,sce__wildfire_072222_scepspsposteventreport,SCE,2022,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,5;6;7;16;17;22;23;29,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2022/wildfire_072222_scepspsposteventreport.pdf,,A,,,,,
117,no,sdge__r1812005_sdge_psps_postevent_report_dec_911_2024_1_10_2025,SDG&E,2024,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,6;7;8;45;46;76;110;111,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005-sdge-psps-postevent-report-dec-911-2024--1-10-2025.pdf,,A,,,,,
151,no,sdge__r1812005_sdge_psps_postevent_report_dec_911_2024_1_10_2025,SDG&E,2024,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,6;7;8;10;11;26;75;76,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005-sdge-psps-postevent-report-dec-911-2024--1-10-2025.pdf,,A,,,,,
253,no,sdge__r1812005_sdge_psps_postevent_report_nov_68_2024,SDG&E,2024,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,6;7;8;22;25;26;87;88,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005-sdge-psps-postevent-report-nov-68-2024.pdf,,A,,,,,
203,yes,sdge__r1812005_sdge_psps_postevent_reportjan_716_2025_eserve,SDG&E,2025,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;8;9;60;61;91;126;127,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-amended-psps-post-event-report-jan-7-16--2025-2-28-2025-eserve.pdf,,A,,,,,
27,yes,sdge__r1812005_sdge_psps_postevent_reportjan_716_2025_eserve,SDG&E,2025,table pages,unreadable_page,Relevant table page(s) could not be read; check the fields that depend on them.,,124;125,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005-sdge-amended-psps-post-event-report-jan-7-16--2025-2-28-2025-eserve.pdf,p124  (unreadable); p125  (unreadable),A,,,,,
87,no,sdge__sdge_de_energization_report_dec_14_15_2017,SDG&E,2017,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,4;5,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-14-15-2017.pdf,,A,,,,,
56,no,sdge__sdge_de_energization_report_dec_14_15_2017,SDG&E,2017,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-14-15-2017.pdf,,A,,,,,
57,no,sdge__sdge_de_energization_report_dec_14_15_2017,SDG&E,2017,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-14-15-2017.pdf,,A,,,,,
109,no,sdge__sdge_de_energization_report_dec_14_15_2017,SDG&E,2017,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;6;11;22;23;42;78,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-dec-14-15-2017.pdf,,A,,,,,
61,no,sdge__sdge_de_energization_report_jan_27_29_2018,SDG&E,2018,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-jan-27-29-2018.pdf,,A,,,,,
62,no,sdge__sdge_de_energization_report_jan_27_29_2018,SDG&E,2018,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-jan-27-29-2018.pdf,,A,,,,,
63,no,sdge__sdge_de_energization_report_jan_27_29_2018,SDG&E,2018,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-jan-27-29-2018.pdf,,A,,,,,
90,no,sdge__sdge_de_energization_report_jan_27_29_2018,SDG&E,2018,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,4;6,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-jan-27-29-2018.pdf,,A,,,,,
96,no,sdge__sdge_de_energization_report_jan_27_29_2018,SDG&E,2018,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;6,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-jan-27-29-2018.pdf,,A,,,,,
82,no,sdge__sdge_de_energization_report_nov_11_16_2018,SDG&E,2018,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;18;51;52;55;58;60,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-nov-11-16-2018.pdf,,A,,,,,
65,no,sdge__sdge_de_energization_report_oct_15_16_2018,SDG&E,2018,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-15-16-2018.pdf,,A,,,,,
272,no,sdge__sdge_de_energization_report_oct_15_16_2018,SDG&E,2018,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-15-16-2018.pdf,,A,,,,,
211,no,sdge__sdge_de_energization_report_oct_15_16_2018,SDG&E,2018,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;8,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-15-16-2018.pdf,,A,,,,,
122,yes,sdge__sdge_de_energization_report_oct_19_20_2018,SDG&E,2018,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;7,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-oct-19-20-2018.pdf,,A,,,,,
69,no,sdge__sdge_de_energization_report_sept_21_22_2017,SDG&E,2017,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-sept-21-22--2017.pdf,,A,,,,,
70,no,sdge__sdge_de_energization_report_sept_21_22_2017,SDG&E,2017,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-sept-21-22--2017.pdf,,A,,,,,
71,no,sdge__sdge_de_energization_report_sept_21_22_2017,SDG&E,2017,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-sept-21-22--2017.pdf,,A,,,,,
212,no,sdge__sdge_de_energization_report_sept_21_22_2017,SDG&E,2017,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdge-de-energization-report-sept-21-22--2017.pdf,,A,,,,,
184,no,sdge__sdge_post_event_psps_report_october_10_to_11_2019,SDG&E,2019,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;10;11;36;43;44;45;46,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sdge-post-event-psps-report-october-10-to-11-2019.pdf,,A,,,,,
216,no,sdge__sdge_post_event_psps_report_october_10_to_11_2019,SDG&E,2019,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;3;4;39;63;64;67;69,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sdge-post-event-psps-report-october-10-to-11-2019.pdf,,A,,,,,
179,yes,sdge__sdge_psps_post_event_report_december_23_24_final,SDG&E,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,29;30;31;32,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-post-event-report_december-23-24-final.pdf,,A,,,,,
141,yes,sdge__sdge_psps_post_event_report_december_23_24_final,SDG&E,2020,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,6;15;16;35;37;48;50;52,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-post-event-report_december-23-24-final.pdf,,A,,,,,
239,yes,sdge__sdge_psps_post_event_report_december_23_24_final,SDG&E,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;6;7;8;13;20,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2020/sdge-psps-post-event-report_december-23-24-final.pdf,,A,,,,,
234,no,sdge__sdge_sept_28_29_2020_psps_post_event_report,SDG&E,2020,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,22;23,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpuc_public_website/content/news_room/news_and_updates/sdge-sept-28-29-2020-psps-post-event-report.pdf,,A,,,,,
266,no,sdge__sdge_sept_28_29_2020_psps_post_event_report,SDG&E,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;4;18,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpuc_public_website/content/news_room/news_and_updates/sdge-sept-28-29-2020-psps-post-event-report.pdf,,A,,,,,
72,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,A,,,,,
73,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,claims_reported,no_matching_page,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,A,,,,,
74,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,complaints_reported,no_matching_page,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,A,,,,,
278,yes,sdge__sdgedeenergizationreportoct23252017,SDG&E,2017,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,2;4;7;9;11,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sdgedeenergizationreportoct23252017.pdf,,A,,,,,
